ENGLISH,275-0,Intro to Asian Amer Lit,FAL,HSV,
ENGLISH,277-0,Intro to Latino Literature (Cross-listed Latino/Spanish 277),FAL,HSV,
ENGLISH,298-0,Intro Sem: Reading &amp; Interp,FAL,,
ENGLISH,304-0,Practical Rhetoric,FAL,,
ENGLISH,305-0,Adv Composition,FAL,,
ENGLISH,307-0,Adv Creative Writing,FAL,,
ENGLISH,310-0,Studies in Literary Genres,FAL,,
ENGLISH,311-0,Studies in Poetry,FAL,,
ENGLISH,312-0,Studies in Drama,FAL,,
ENGLISH,313-0,Studies in Fiction,FAL,,
ENGLISH,320-0,Medieval Engl Lit,FAL,,
ENGLISH,322-0,Medieval Drama,FAL,,
ENGLISH,323-1,Chaucer,FAL,,
ENGLISH,323-2,Chaucer,FAL,,
ENGLISH,324-0,Studies in Medieval Literature,FAL,,
ENGLISH,331-0,Renaissance Poetry,FAL,,
ENGLISH,332-0,Renaissance Drama,FAL,,
ENGLISH,334-1,Shakespeare,FAL,,
ENGLISH,334-2,Shakespeare,FAL,,
ENGLISH,335-0,Milton,FAL,,
ENGLISH,338-0,Studies in Renaissance Lit,FAL,,
ENGLISH,339-0,Special Topics in Shakespeare,FAL,,
ENGLISH,340-0,Restoration/18th Century Literature,FAL,,
ENGLISH,341-0,Restoration &amp; 18th Cent Poetry,FAL,,
ENGLISH,342-0,18Th-Cent Drama,FAL,,
ENGLISH,343-0,18Th Cent Prose,FAL,,
ENGLISH,344-0,Eighteenth Century Fiction,FAL,,
ENGLISH,348-0,Studies in Rest/18th Cen. Literature,FAL,,
ENGLISH,350-0,19Th C Brit Lit,FAL,,
ENGLISH,351-0,Romantic Poetry,FAL,,
ENGLISH,353-0,Romantic Lit,FAL,,
ENGLISH,356-0,Victorian Poetry,FAL,,
ENGLISH,357-0,19th Century British Fiction,FAL,,
ENGLISH,358-0,Dickens,FAL,,
ENGLISH,359-0,Victorian Lit,FAL,,
ENGLISH,361-1,20th Century Poetry (British Poetry),FAL,,
ENGLISH,361-2,20th Century Poetry (American),FAL,,
ENGLISH,363-1,20th Century Fiction (British),FAL,,
ENGLISH,363-2,20th Century Fiction (American),FAL,,
ENGLISH,365-0,Postcolonial Lit,FAL,,
ENGLISH,366-0,African-Amer Lit,FAL,,
ENGLISH,367-0,Post-War British Fiction,FAL,,
ENGLISH,368-0,Studies in 20th Century Lit,FAL,,
ENGLISH,369-0,Studies in African Literature,FAL,,
ENGLISH,370-0,Pre-1914 American Lit,FAL,,
ENGLISH,371-0,American Novel,FAL,,
ENGLISH,372-0,American Poetry,FAL,,
ENGLISH,378-0,Studies in American Lit,FAL,,
ENGLISH,383-0,Studies in Theory &amp; Criticism,FAL,,
ENGLISH,385-0,Topics in Combined Studies,FAL,,
ENGLISH,386-0,Studies in Literature &amp; Film,FAL,,
ENGLISH,390-JR,Junior Research Seminar,FAL,,
ENGLISH,393-F,Poetry Theory/Practice,FAL,,
ENGLISH,393-S,Poetry Theory/Practice,FAL,,
ENGLISH,393-T,Poetry Theory/Practice,FAL,,
ENGLISH,393-W,Poetry Theory/Practice,FAL,,
ENGLISH,394-F,Fiction Theory &amp; Practice,FAL,,
ENGLISH,394-S,Fiction Theory &amp; Practice,FAL,,
ENGLISH,394-T,Fiction Theory &amp; Practice,FAL,,
ENGLISH,394-W,Fiction Theory &amp; Practice,FAL,,
ENGLISH,395-F,Theory/Practice of Creative  Non-Fiction,FAL,,
ENGLISH,398-1,Honors Seminar,FAL,,
ENGLISH,398-2,Honors Seminar,FAL,,
ENGLISH,399-0,Independent Study,FAL,,
ENVR_POL,390-0,Special Topics in Environmental Policy and Culture,,,SBS
ENVR_POL,394-0,Science and Policy of Ecosystem Conservation,,,SBS
ENVR_POL,394-0,Great Lakes Envr Law and Policy,,HSV,SBS
ENVR_POL,394-0,"Government, Business, and Environment",,,SBS
ENVR_POL,397-1,Northwestern Environmental Field School,,HSV,SBS
ENVR_POL,397-2,Northwestern Environmental Field School,,HSV,SBS
ENVR_POL,398-0,Environmental Policy Research Seminar,,,SBS
FRENCH,111-1,Elementary French,FAL,,
FRENCH,111-2,Elementary French,FAL,,
FRENCH,111-3,Elementary French,FAL,,
FRENCH,115-1,Intensive Elementary French,FAL,,
FRENCH,115-2,Intensive Elementary French,FAL,,
FRENCH,121-1,Intermediate French,FAL,,
FRENCH,121-2,Intermediate French,FAL,,
FRENCH,121-3,Intermediate French,FAL,,
FRENCH,125-1,Intensive Intermediate French,FAL,,
FRENCH,125-2,Intensive Intermediate French,FAL,,
FRENCH,201-0,Intro to French Studies,FAL,HSV,SBS
FRENCH,202-0,Writing Workshop,FAL,,
FRENCH,203-0,Oral Workshop,FAL,,
FRENCH,210-0,Reading Literatures in French,FAL,,
FRENCH,211-0,Reading Cultures in French,FAL,,SBS
FRENCH,271-0,Introducing the Novel,FAL,,
FRENCH,272-0,Introducing Theater,FAL,,
FRENCH,273-0,French Poetry,FAL,HSV,
FRENCH,277-0,Literature of Existentialism,FAL,HSV,
FRENCH,279-0,Theater in Translation,FAL,HSV,
FRENCH,301-0,Adv Grammar,FAL,,
FRENCH,302-0,Adv Compostion,FAL,,
FRENCH,303-0,Advanced Conversation,FAL,,
FRENCH,305-0,Phonetics,FAL,,
FRENCH,309-0,French in Commerce/Industry,FAL,,SBS
FRENCH,310-0,Middle Ages &amp; Renaissance,FAL,,
FRENCH,312-0,Classicism and Enlightenment,FAL,HSV,
FRENCH,314-0,Age of Revolutions &amp; Colonialism,FAL,,
FRENCH,316-0,Contemporary French-Speaking World,FAL,HSV,
FRENCH,320-0,Medieval French Song,FAL,,
FRENCH,335-0,17th Century Lit,FAL,HSV,
FRENCH,340-0,Sexual Politics &amp; the Ancient Regime,FAL,,
FRENCH,350-0,The Novel in French,FAL,,
FRENCH,355-0,Invention of Modernity,FAL,,SBS
FRENCH,360-0,Modernsim to Postmodernism,FAL,,
FRENCH,362-0,African Literatures &amp; Cultures,FAL,HSV,
FRENCH,364-0,Caribbean African Lit &amp; Cult,,HSV,
FRENCH,366-0,Southeast Asian Lit &amp; Cult,FAL,HSV,
FRENCH,370-0,"Merchants, Thieves, and Poets",FAL,,SBS
FRENCH,380-0,French Political/Social Thought in France,FAL,HSV,SBS
FRENCH,382-0,Lit &amp; Exoticsm,FAL,,
FRENCH,384-0,Women Writing in French,FAL,,
FRENCH,391-0,Translation Theory/Practice,FAL,,
FRENCH,396-0,Contemp Thought in French-Speaking World,FAL,HSV,
FRENCH,397-0,Studies Lit &amp; Culture,FAL,,
FRENCH,399-0,Indep Study,FAL,,
GBL_HLTH,260-0,Plagues and Peoples,,HSV,SBS
GBL_HLTH,301-0,Intro to Int'l Public Health,,,SBS
GBL_HLTH,302-0,Global Bioethics,,HSV,SBS
GBL_HLTH,303-0,Gender and Global Health,,,SBS
GBL_HLTH,304-0,Int'l Perspectives on Violence,,,SBS
GBL_HLTH,305-0,Public Health in Africa,,HSV,SBS
GBL_HLTH,314-SA,Health and Community Dev in South Africa,,,SBS
GBL_HLTH,390-0,Special Topics,,HSV,SBS
GEN_CMN,101-0,Interpersonal Comm,,,SBS
GEN_CMN,102-0,Public Speaking,FAL,,SBS
GEN_CMN,104-0,Argumentation and  and Debate,SBS,,
GEN_CMN,108-0,Communication Disorders,SBS,,
GEN_CMN,110-0,Voice for Performance,FAL,,
GEN_CMN,204-0,Paradigms and Strategies of Leadership ,SBS,,
GEN_LA,280-7,Residential College Tutorial,HSV,,
GEN_MUS,115-0,Piano/Organ,FAL,,
GEN_MUS,120-0,Applied Strings,FAL,,
GEN_MUS,121-0,Beginning Non-Major Guitar ,FAL,,
GEN_MUS,125-0,Wind/Percussion,FAL,,
GEN_MUS,131-0,Non-Major Vocal Perf Sem--Beg,FAL,,
GEN_MUS,133-0,Non-Major Class Voice-Beg,FAL,,
GEN_MUS,134-0,Non-Major Class Voice--Int/Adv,FAL,,
GEN_MUS,160-0,Non-Major Private Voice--Beg,FAL,,
GEN_MUS,170-0,Intro to Music,FAL,,
GEN_MUS,175-0,Topics-Nonmajors,FAL,,
GEN_MUS,175-Z,Topics-Nonmajors,FAL,,
GEN_MUS,220-0, History of Symphony,FAL,HSV,
GEN_MUS,230-0,MasterPieces of Opera,FALHSV,,
GEN_MUS,231-0,Non-Maj Vocal Perf Sem-Int/Adv,FAL,,
GEN_MUS,250-0,History of Rock,FALHSV,,
GEN_MUS,252-0,Harmony,FAL,,
GEN_MUS,253-0,Form &amp; Analysis,FAL,,
GEN_MUS,260-0,Non-Major Private Voice--Int,FAL,,
GEN_MUS,270-1,West Music Trad 1600 - 1825,FALHSV,,
GEN_MUS,270-2,West Music Trad 1825 - Present,FALHSV,,
GEN_MUS,360-0,Non-Major Private Voice--Adv,FAL,,
GEN_MUS,374-0,Non-Major Band Organizations (Formerly Conduct 374),FAL,,
GEOG ,240-0,Economic Geography,SBS,,
GEOG,312-0,Geography of Chicago &amp; its Region,HSVSBS,,
GEOG,313-0,North America,HSVSBS,,
GEOG,328-0,Human Use of Earth,SBS,,
GEOG,341-0,Cartography,CANNOT BE USED IN THEME ,,
GEOG,343-0,Geographic Information Systems,SBS,,
GERMAN,101-1,Beginning German,FAL,,
GERMAN,101-2,Beginning Germ,FAL,,
GERMAN,101-3,Beginning Germ,FAL,,
GERMAN,102-1,Intermed Germ,FAL,,
GERMAN,102-2,Intermed Germ,FAL,,
GERMAN,102-3,Intermed Germ,FAL,,
GERMAN,111-1,Beginning Yiddish,FAL,,
GERMAN,111-2,Beginning Yiddish,FAL,,
GERMAN,111-3,Beginning Yiddish,FAL,,
GERMAN,115-0,Intensive Beginning German through Musical Journeys in Vienna,FAL,,
GERMAN,201-0 ,Perspectives on German Life &amp; Culture,FAL,,
GERMAN,203-1,Germ-Amer. Images,FAL,,
GERMAN,205-1,Focus Writing: Faces of Berlin,FAL,,
GERMAN,207-0,Current Events in German Media,FAL,HSV,
GERMAN,209-0,German in the Business World,FAL,,SBS
GERMAN,211-0,German Culture Through Film,FAL,HSV,
GERMAN,221-3,Intro to Lit: 1945-today,FAL,,
GERMAN,224-0,Political Extremisms in Germany and Beyond,,HSV,
GERMAN,232-0,The Theme of Faust throughout the Modern Age,FAL,,
GERMAN,234-1,Jews and Germans I,FAL,HSV,
GERMAN,242-0,Mod Jewish Culture in Yiddish and German,,HSV,
GERMAN,245-0,Topics in Lit. &amp; Cult.,FAL,HSV,
GERMAN,303-0,Speaking as Discovery,FAL,,
GERMAN,305-0,Writing as Discovery,FAL,,
GERMAN,307-0,Current Events in German Media,FAL,,SBS
GERMAN,309-1,Business German,FAL,,SBS
GERMAN,309-2,Business German,FAL,,SBS
GERMAN,321-1,Epochs Germ Cult,FAL,HSV,SBS
GERMAN,327-0,Expressionism,FAL,,
GERMAN,329-0,Brecht,FAL,,
GERMAN,331-0,Memory &amp; Representation-Postwar Lit,FAL,HSV,
GERMAN,335-0,Minority Voices in Germany,FAL,,
GERMAN,345-0,Topics in Lit. &amp; Cult.,FAL,,
GERMAN,398-0,Undergrad Sem,FAL,,
GERMAN,399-0,Indep Study,FAL,,
GNDR_ST,210-0,"Gndr, Power &amp; Culture",,,SBS
GNDR_ST,230-0,Roots of Feminsm,,HSV,SBS
GNDR_ST,231-0,"Gender, Sexuality, and Representation",,HSV,SBS
GNDR_ST,232-0,Sexuality and Society,,,SBS
GNDR_ST,240-0,Gndr Stud for a Small Planet,,,SBS
GNDR_ST,250-0,Gndr Iss in Science &amp; Health,,,SBS
GNDR_ST,331-0,Sexuality and the City,,HSV,SBS
GNDR_ST,332-0,Female Pleasure: Feminism &amp; the Sexological Tradition,,,SBS
GNDR_ST,372-0,"Gender, Sexuality, and Performance",,,SBS
GNDR_ST,375-0,Internship in Gender Studies,,,SBS
GNDR_ST,391-0,Writng Women's Lives,,,SBS
GNDR_ST,392-0,Gender &amp; Autobiography,,,SBS
GNDR_ST,395-0,Sexuality and its Discontents,,,SBS
GNDR_ST,396-0,Feminist Therapy,,,SBS
GNDR_ST,397-0,Gender Theory,,,SBS
GNDR_ST,398-0,Research Seminar,,,SBS
GREEK,101-1,Elem Greek,FAL,,
GREEK,101-2,Elem Greek,FAL,,
GREEK,101-3,Elem Greek,FAL,,
GREEK,201-1,Intro Greek Lit,FAL,,
GREEK,201-2,Intro Greek Lit,FAL,,
GREEK,201-3,Intro Greek Lit,FAL,,
GREEK,301-0,Readings in Greek Literature,FAL,,
GREEK,399-0,Indep Study,FAL,,
HDPS,301-0,Intro to Counseling ,,,SBS
HDPS,302-0,Human Personalty,,,SBS
HDPS,311-0,Group Dynamics,,,SBS
HDPS,340-0,Marriage 101,,,SBS
HDPS,351-0,Topics in HDPS,,,SBS
HEBREW,216-1,Topics in Hebrew Lit,FAL,HSV,
HEBREW,216-2,Topics in Hebrew Lit,FAL,HSV,
HEBREW,216-2,Topics in Hebrew Lit,FAL,HSV,
HISTORY,101-6,Freshman Seminar,,HSV,
HISTORY,102-6,Freshman Seminar,,HSV,
HISTORY,200-0,New Intro Courses in History,,HSV,
HISTORY,201-1,European Civ,,HSV,SBS
HISTORY,201-2,European Civilizatn since 1750,,HSV,SBS
HISTORY,202-0,Eastern Euro Cult &amp; Hist,,HSV,
HISTORY,203-2,Jewish Hist II: 1789-1948,,HSV,
HISTORY,210-1,U.S. to 1865,,HSV,
HISTORY,210-2,Hist Of The U.S.,,HSV,
HISTORY,212-1,Intro African American History,,HSV,
HISTORY,212-2,Intro to Af Am History,,HSV,
HISTORY,214-0,Asian-Amer Hist,,HSV,
HISTORY,215-0,Western Hemisphere Environment,,HSV,
HISTORY,250-2,The Age of Carbon: 1750-Present,,HSV,
HISTORY,255-1,Afr Civ &amp; Cult,,HSV,SBS
HISTORY,255-2,Afr Civ &amp; Cult,,HSV,SBS
HISTORY,255-3,Afr Civ &amp; Cult - 20th Cent,,HSV,SBS
HISTORY,270-0,Middle Eastern/Islamic Civ,,HSV,
HISTORY,275-1,Science/Medicine,,HSV,
HISTORY,275-2,Science/Medicine,,HSV,
HISTORY,281-0,Chinese Civ,,HSV,SBS
HISTORY,284-1,Japanese Civ,,HSV,SBS
HISTORY,284-2,Japanese Civ,,,
HISTORY,285-0,Indian Civ,,HSV,SBS
HISTORY,295-0,Leaders in Hist,,HSV,
HISTORY,300-0,Topics ,,HSV,
HISTORY,303-1,Amer Wmn's Hist,,HSV,
HISTORY,303-2,Amer Wmn's Hist,,HSV,
HISTORY,305-0,Amer Immigration,,HSV,SBS
HISTORY,306-1,Hist American South,,HSV,
HISTORY,306-2,Hist American South,,HSV,
HISTORY,308-0,American West,,HSV,
HISTORY,310-1,Early American History,,HSV,
HISTORY,310-2,Erly Amer Hist: Rev to Constit,,HSV,
HISTORY,311-0,The New Nation: US; 1787-1848,,HSV,
HISTORY,314-0,Civ War Recnstrn,,HSV,
HISTORY,315-1,U S in 20Th Cent,,HSV,
HISTORY,315-2,U S 20th Cent,,HSV,
HISTORY,316-0,The Sixties,HSV,SBS,
HISTORY,317-1,American Cultural History: Early America,HSV,SBS,
HISTORY,317-2,American Cultural History: 19th Century,HSV,SBS,
HISTORY,317-3,American Cultural History: 20th Century -Present,HSV,SBS,
HISTORY,318-1,Legal Hist U S: Colonial-1857,HSV,SBS,
HISTORY,318-2,Legal Hist U.S.,HSV,SBS,
HISTORY,319-1,Amer Foreign Rel,HSV,,
HISTORY,319-2,Amer Foreign Rel,HSV,,
HISTORY,319-3,Amer Foreign Rel,HSV,,
HISTORY,322-1,Dev Mod Amer Cty,HSV,SBS,
HISTORY,322-2,Dev Mod Amer Cty,HSV,SBS,
HISTORY,324-0,Amer Gay &amp; Lesb,HSV,,
HISTORY,325-0,History of American Technology,HSV,SBS,
HISTORY,332-1,Dev Med Europe,HSV,,
HISTORY,332-2,Dev Med Europe,HSV,,
HISTORY,332-3,Dev Med Europe:1300-1500,HSV,,
HISTORY,333-0,Age of Renaissance,HSV,,
HISTORY,334-0,Age of Reform,HSV,,
HISTORY,337-0,History of Modern Europe,HSV,,
HISTORY,338-1,20Th Cent Europe,HSV,,
HISTORY,338-2,20Th Cent Europe,HSV,,
HISTORY,340-0,"Gender, War, and Revolution in the 20th Cent",HSV,,
HISTORY,342-1,History of Modern France: Ancient Regime &amp; the Revolution,HSV,,
HISTORY,342-2,History of Modern France: 19th Cent to Present,HSV,,
HISTORY,343-0,Modern Italy,HSV,,
HISTORY,345-1,Hist Russia,HSV,,
HISTORY,345-2,Hist Russia,HSV,,
HISTORY,345-3,Hist Russia,HSV,,
HISTORY,346-0,East Cent. Eur. Since 1945,HSV,,
HISTORY,349-0,Hist Holocaust,HSV,,
HISTORY,350-1,Intellectual History Europe,HSV,,
HISTORY,350-2,Intellectual History Europe,HSV,,
HISTORY,350-3,Intellectual History Europe,HSV,,
HISTORY,355-0,Islam in Africa,HSV,,
HISTORY,356-1,History of South Africa,HSV,,
HISTORY,356-2,History of South Africa,HSV,,
HISTORY,357-0,East Africa,HSV,,
HISTORY,358-1,Topics West Afr,HSV,SBS,
HISTORY,358-2,Topics West Afr,HSV,SBS,
HISTORY,360-0,Tudor and Stuart England,HSV,,
HISTORY,361-0,Sex and Scandal in Modern England,HSV,,
HISTORY,362-1,Modern British History -18th C,HSV,,
HISTORY,362-2,19Th C Britain,HSV,,
HISTORY,362-3,20th C Britain,HSV,,
HISTORY,363-0,Modern Ireland-Hist Prspctive,HSV,,
HISTORY,364-1,Social and Intellectual History of Modern Britain,HSV,SBS,
HISTORY,365-0,Latin Amer Soc,HSVSBS,,
HISTORY,366-0,Lat Amer in the Independ Era,HSVSBS,,
HISTORY,367-0,History of Modern Brazil,HSVSBS,,
HISTORY,368-1,Revolution in 20th Century Latin America,HSV,,
HISTORY,368-2,Revolution in 20th Century Latin America,HSV,,
HISTORY,370-1,Islamic Mid East,HSV,,
HISTORY,370-2,Islamic Mid East,HSV,,
HISTORY,370-3,Modern Middle East,HSV,,
HISTORY,372-0,History of Ancient Egypt,HSV,,
HISTORY,374-0,Hist Jewish-Muslim Relations,HSV,,
HISTORY,376-1,Science &amp; Society ,HSV,,
HISTORY,376-2,Science &amp; Society ,HSV,,
HISTORY,377-0,Medicine in American Society,HSV,,
HISTORY,381-1,Hist of Mod China: 1600-1911,HSV,,
HISTORY,381-2,Hist of Mod China: 1911-pres,HSV,,
HISTORY,384-1,Hist Mod Japan: 1860-1943,HSV,,
HISTORY,384-2,"Hist Mod Japan,1944-present",HSV,,
HISTORY,385-1,Hist Modern India ,HSV,,
HISTORY,385 -2,Hist Modern India ,HSV,,
HISTORY,392-0,Topics In History,HSV,,
HISTORY,398-1,Undergrad Sem,HSV,,
HISTORY,398-2,Undergrad Sem,HSV,,
HISTORY,398-3,Undergrad Sem,HSV,,
HISTORY,399-0,Indep Study,HSV,,
HUM,201-0,Hum Through and Across Trad - Persp on Persian Emp,FALHSVSBS,,
HUM,260-0,Alternatives: Modeling Choice Across the Disciplines,HSVSBS,,
HUM,265-0,Einstein and His Times,HSV,,
HUM,395-0,Humanities Sem,HSV,,
HINDI,111-1,Hindi I (Formerly AAL 128-1),FAL,,
HINDI,111-2,Hindi I (Formerly AAL 128-2),FAL,,
HINDI,111-3,Hindi I (Formerly AAL 128-3),FAL,,
HINDI,121-1,Hindi II (Formerly AAL 129-1),FAL,,
HINDI,121-2,Hindi II (Formerly AAL 129-2),FAL,,
HINDI,121-3,Hindi II (Formerly AAL 129-3),FAL,,
IMC,300-0,Consumer Insight (Now IMC 301),SBS,,
IMC,301-0,Consumer Insight (Formerly IMC 300),SBS,,
IMC,301-0,Intro to IMC (Prior to Fall 2012),SBS,,
IMC,302-0,Senior IMC Immersion Project (Prior to Fall 2012),SBS,,
IMC,303-0,Integrated Marketing Communications Strategy,SBS,,
IMC,304-0,Media and Message Delivery for Interactive Comm,FALSBS,,
IMC,305-0,Message Strategy Writing for Persuasion ,FALSBS,,
IMC,306-0,"Intro to Public Relations, Strategies, and Tactics ",FALSBS,,
IMC,307-0,Direct and Interactive Marketing Communications,SBS,,
ISEN,210-0,Intro to Sustainability,CANNOT BE USED IN THEME ,,
ISEN,230-0,Climate Chng and Sustain: Pol and Ethical Dimensions ,HSVSBS,,
INTL_ST,201-1,Intro World System,HSVSBS,,
INTL_ST,290-0,Intro to Int'l Dev: Issues and Practices,,HSV,
INTL_ST,399-0,Indep Research,,,SBS
ITALIAN,101-1,Elem Italian,FAL,,
ITALIAN,101-2,Elem Italian,FAL,,
ITALIAN,101-3,Elem Italian,FAL,,
ITALIAN,102-1,Intermed Ital,FAL,,
ITALIAN,102-2,Intermed Ital,FAL,,
ITALIAN,102-3,Intermed Ital,FAL,,
ITALIAN,102-Z-1,Intermed Ital,FAL,,
ITALIAN,102-Z-2,Intermed Ital,FAL,,
ITALIAN,102-Z-3,Intermed Ital,FAL,,
ITALIAN,133-1,Intensive Ital,FAL,,
ITALIAN,133-2,Intensive Ital,FAL,,
ITALIAN,133-3,Intensive Ital ,FAL,,
ITALIAN,134-1,Intensive Italian,FAL,,
ITALIAN,134-2,Intensive Italian,FAL,,
ITALIAN,134-3,Intensive Italian,FAL,,
ITALIAN,201-0,Italian through Media,FAL,,
ITALIAN,202-0,Italian through Performance,FAL,,
ITALIAN,203-0,Creative Writing in Italian,FAL,,
ITALIAN,270-0,Arts in Ital Culture,FAL,,
ITALIAN,275-0,Divine Comedy,FAL, HSV,
ITALIAN,290-0,Italian Diaspora,FAL,HSV,SBS
ITALIAN,301-0,Ital Thru Cinema,FAL,,
ITALIAN,302-0,Ital Thru Translation,FAL,,
ITALIAN,303-0,Read Ital Cities,FAL,,
ITALIAN,303-Z,Read Ital Cities,FAL,,
ITALIAN,304-0,Mod Italian Cultural Studies,FAL,,
ITALIAN,360-0,Avantt-Garde to Postmodern,FAL,,
ITALIAN,370-0,Mapping Ital Lit,FAL,,
ITALIAN,370-Z,Mapping Ital Lit,FAL,,
ITALIAN,374-0,Love and Sexuality in the Early Modern Period,FAL,HSV,
JAPANESE,111-1,Japanese I (Formerly AAL 115-1),FAL,,
JAPANESE,111-2,Japanese I (Formerly AAL 115-2),FAL,,
JAPANESE,111-3,Japanese I (Formerly AAL 115-3),FAL,,
JAPANESE,121-1,Japanese II (Formerly AAL 116-1),FAL,,
JAPANESE,121-2,Japanese II (Formerly AAL 116-2),FAL,,
JAPANESE,121-3,Japanese II (Formerly AAL 116-3),FAL,,
JAPANESE,211-1,Japanese III (Formerly AAL 217-1),FAL,,
JAPANESE,211-2,Japanese III (Formerly AAL 217-2),FAL,,
JAPANESE,211-3,Japanese III (Formerly AAL 217-3),FAL,,
JAPANESE,311-1,Reading Modern Japanese Lit in Japanese,FAL,,
JAZZ_ST,162-0,Applied Jazz Lessons,FAL,,
JAZZ_ST,210-1,Jazz History,FAL,HSV,
JAZZ_ST,210-2,Jazz History,FAL,HSV,
JAZZ_ST,262-0,Applied Jazz Lessons,FAL,,
JAZZ_ST,335-0,Special Topics in Jazz,FAL,,
JAZZ_ST,336-0,Jazz Improvisation,FAL,,
JAZZ_ST,361-0,Jazz Keyboard Harmony,FAL,,
JAZZ_ST,362-0,Applied Jazz Lessons,FAL,,
JAZZ_ST,377-0,Jazz Orchestra,FAL,,
JAZZ_ST,391-0,Small Ensemble,FAL,,
JOUR,373,Investigative Journalism,FAL,,SBS
JOUR,390-0,Special Topics In Journalism,FAL,,SBS
JOUR,391-0,Special Topics in Journalism,FAL,,SBS
JWSH_ST,350-0,Representing the Holocst,FAL,HSV,
JWSH_ST,379-2,Storytelling in American Jewish Lit,FAL,HSV,
KOREAN,111-1,Korean I (Formerly AAL 125-1),FAL,,
KOREAN,111-2,Korean I (Formerly AAL 125-2),FAL,,
KOREAN,111-3,Korean I (Formerly AAL 125-3),FAL,,
KOREAN,115-1,Accelerated Korean I,FAL,,
KOREAN,121-1,Korean II (Formerly AAL 126-1),FAL,,
KOREAN,121-2,Korean II (Formerly AAL 126-2),FAL,,
KOREAN,121-3,Korean II (Formerly AAL 126-3),FAL,,
KOREAN,125-1,Accelerated Korean II,FAL,,
KOREAN,125-2,Accelerated Korean II,FAL,,
KOREAN,125-3,Accelerated Korean II,FAL,,
KOREAN,211-1,Korean III,FAL,,
KOREAN,211-2,Korean III,FAL,,
KOREAN,211-3,Korean III,FAL,,
LATIN,101-1,Elem LatinFAL,FAL,,
LATIN,101-2,Elem LatinFAL,FAL,,
LATIN,101-3,Elem LatinFAL,FAL,,
LATIN,201-1,Intro Latin LitFAL,FAL,,
LATIN,201-2,Intro Latin LitFAL,FAL,,
LATIN,201-3,Intro Latin LitFAL,FAL,,
LATIN,310-0,Readings Lat LitFAL,FAL,,
LATIN_AM,389-0,Intro to Urban Field Res,,,SBS
LATIN_AM,396-0,Gendr Latin Amer,,HSV,SBS
LATINO,201-1,Intro to Latino History,,HSV,SBS
LATINO,277-0,Intro to Latino Literature (Cross-listed English/Spanish 277),FAL,HSV,,
LATINO,342-0,Latino Social Movements,,HSV,,
LATINO,391-0,Latinas/os and the Long Civil Rights Era,HSV,,HSV,
LDRSHP,204-0,Paradigms and Strategies of Leadership (Formerly Gen Cmn 204),,,,SBS
LDRSHP,396-0,Field Study in Leadership,,,,SBS
LEGAL ST,394-0,Intern'l Human Rights and US Refugee Law,,,HSV,
LING,220-0,Language &amp; Society,,,HSV,SBS
LING,221-0,Language &amp; Prejudice,,,HSV,SBS
LING," 222-0,Language, Politics, &amp; Identity",,,,SBS
LING,223-0,Language Myths,,,SBS
LING,240-0,Languages of the World,FAL,,
LING,243-0,Language Evolution,FAL,,
LING,250-0,Sound Patterns,FAL,,
LING,260-0,Words &amp; Sentences,FAL,,SBS
LING,270-0,Meaning,FAL,,SBS
LING,300-0,Topics in Linguistics,FAL,,SBS
LING,310-0,Psycholinguistics,,,SBS
LING,311-0,Child Language,FAL,,SBS
LING,312-0,Second Lang Acqu,FAL,,SBS
LING,320-0,Sociolinguistics,,,SBS
LING,321-0,Bilingualism,,,SBS
LING,322-0,Language Variation,,,SBS
LING,323-0,Language &amp; Gender,FAL,,SBS
LING,324-0,Linguistics &amp; English Comp,FAL,,SBS
LING,325-0,Language &amp; Medicine,FAL,HSV,SBS
LING,327-0,Language &amp; Sexuality,FAL,,SBS
LING,331-0,Formal Foundation of Ling Thry,,,
LING,334-0,Intro to Computational Ling,,,SBS
LING,340-0,Historical Linguistics,,HSV,SBS
LING,341-0,Language Typology,FAL,,SBS
LING,342-0,Structure of Various Languages,,,SBS
LING,350-0,Lab Phonology,FAL,,SBS
LING,360-0,Fundamentals of Syntax,,,SBS
LING,361-0,Morphology,FAL,,SBS
LING,370-0,Fundamentals of Meaning,FAL,,SBS
LING,371-0,Reference,,,SBS
LING,372-0,Pragmatics,FAL,,SBS
LING,398-0,Undergraduate Seminar,,,
LING,399-0,Indep Study,,,SBS
LOC,211-0,Org Theory &amp; Pracatice ,,,SBS
LOC,212-0,Learning &amp; Understanding,,,SBS
LOC,306-0,Organiz Change,,,SBS
LOC,310-0,Learnng Organizations,,,SBS
MATH,105-6,Freshman Sem: The Modern Case for Atheism,,HSV,SBS
MMSS,211-1,Microeconomic Theory,,,SBS
MMSS,211-3,Formal Models in Political Science,,,SBS
MMSS,311-2,Advanced Formal Models in Poli Sci,,,
MUS_COMP,111-1,Composition,FAL,,SBS
MUS_COMP,111-2,Composition,FAL,,SBS
MUS_COMP,111-3,Composition,FAL,,SBS
MUS_COMP,112-0,Composition,FAL,,
MUS_COMP,311-1,Composition,FAL,,
MUS_COMP,311-2,Composition,FAL,,
MUS_COMP,311-3,Composition,FAL,,
MUS_COMP,314-1,Instrumentation,FAL,,
MUS_COMP,314-2,Orchestration,FAL,,
MUS_COMP,335-0,Selected Topics,FAL,,
MUS_COMP,399-0,Indep Study,FAL,,
MUS_TECH,259-0,Intro to Music Tech,FAL,,
